x_space,angular_vel,action
1.7424242424242422,-3.333333333333333,[2]
1.7929292929292933,-3.333333333333333,[2]
1.8434343434343434,-3.333333333333333,[2]
1.8939393939393936,-3.333333333333333,[2]
1.9444444444444446,-3.333333333333333,[2]
1.9949494949494948,-3.333333333333333,[2]
2.045454545454545,-3.333333333333333,[2]
2.095959595959596,-3.333333333333333,[2]
2.146464646464646,-3.333333333333333,[2]
2.1969696969696972,-3.333333333333333,[2]
2.2474747474747474,-3.333333333333333,[2]
2.2979797979797976,-3.333333333333333,[2]
2.3484848484848486,-3.333333333333333,[2]
2.398989898989899,-3.333333333333333,[2]
2.44949494949495,-3.333333333333333,[2]
2.5,-3.333333333333333,[2]
-2.5,-3.1313131313131315,[2]
-2.4494949494949494,-3.1313131313131315,[2]
-2.398989898989899,-3.1313131313131315,[2]
-2.3484848484848486,-3.1313131313131315,[2]
-2.297979797979798,-3.1313131313131315,[2]
-2.2474747474747474,-3.1313131313131315,[2]
-2.196969696969697,-3.1313131313131315,[2]
-2.1464646464646466,-3.1313131313131315,[2]
-2.095959595959596,-3.1313131313131315,[2]
-2.0454545454545454,-3.1313131313131315,[2]
-1.9949494949494948,-3.1313131313131315,[2]
-1.9444444444444444,-3.1313131313131315,[2]
-1.893939393939394,-3.1313131313131315,[2]
-1.8434343434343434,-3.1313131313131315,[2]
-1.7929292929292928,-3.1313131313131315,[2]
-1.7424242424242424,-3.1313131313131315,[2]
-1.691919191919192,-3.1313131313131315,[2]
-1.6414141414141414,-3.1313131313131315,[2]
-1.5909090909090908,-3.1313131313131315,[2]
-1.5404040404040404,-3.1313131313131315,[2]
-1.4898989898989898,-3.1313131313131315,[2]
-1.4393939393939394,-3.1313131313131315,[2]
-1.3888888888888888,-3.1313131313131315,[2]
-1.3383838383838385,-3.1313131313131315,[2]
-1.2878787878787878,-3.1313131313131315,[2]
-1.2373737373737375,-3.1313131313131315,[1]
-1.1868686868686869,-3.1313131313131315,[1]
-1.1363636363636365,-3.1313131313131315,[1]
-1.0858585858585859,-3.1313131313131315,[1]
-1.0353535353535355,-3.1313131313131315,[1]
-0.9848484848484849,-3.1313131313131315,[1]
-0.9343434343434345,-3.1313131313131315,[1]
-0.8838383838383839,-3.1313131313131315,[1]
-0.8333333333333333,-3.1313131313131315,[1]
-0.7828282828282829,-3.1313131313131315,[1]
-0.7323232323232323,-3.1313131313131315,[1]
-0.6818181818181819,-3.1313131313131315,[1]
-0.6313131313131313,-3.1313131313131315,[1]
-0.5808080808080809,-3.1313131313131315,[1]
-0.5303030303030303,-3.1313131313131315,[1]
-0.47979797979797967,-3.1313131313131315,[1]
-0.4292929292929295,-3.1313131313131315,[1]
-0.3787878787878789,-3.1313131313131315,[1]
-0.3282828282828283,-3.1313131313131315,[1]
-0.2777777777777777,-3.1313131313131315,[1]
-0.22727272727272751,-3.1313131313131315,[1]
-0.1767676767676769,-3.1313131313131315,[1]
-0.1262626262626263,-3.1313131313131315,[1]
-0.07575757575757569,-3.1313131313131315,[1]
-0.025252525252525082,-3.1313131313131315,[1]
0.025252525252525082,-3.1313131313131315,[1]
0.07575757575757569,-3.1313131313131315,[1]
0.1262626262626263,-3.1313131313131315,[1]
0.1767676767676769,-3.1313131313131315,[1]
0.22727272727272707,-3.1313131313131315,[1]
0.2777777777777777,-3.1313131313131315,[1]
0.3282828282828283,-3.1313131313131315,[1]
0.3787878787878789,-3.1313131313131315,[1]
0.42929292929292906,-3.1313131313131315,[1]
0.47979797979797967,-3.1313131313131315,[1]
0.5303030303030303,-3.1313131313131315,[1]
0.5808080808080809,-3.1313131313131315,[1]
0.631313131313131,-3.1313131313131315,[1]
0.6818181818181817,-3.1313131313131315,[1]
0.7323232323232323,-3.1313131313131315,[1]
0.7828282828282829,-3.1313131313131315,[1]
0.8333333333333335,-3.1313131313131315,[2]
0.8838383838383836,-3.1313131313131315,[2]
0.9343434343434343,-3.1313131313131315,[2]
0.9848484848484849,-3.1313131313131315,[2]
1.0353535353535355,-3.1313131313131315,[2]
1.0858585858585856,-3.1313131313131315,[2]
1.1363636363636362,-3.1313131313131315,[2]
1.1868686868686869,-3.1313131313131315,[2]
1.2373737373737375,-3.1313131313131315,[2]
1.2878787878787876,-3.1313131313131315,[2]
1.3383838383838382,-3.1313131313131315,[2]
1.3888888888888888,-3.1313131313131315,[2]
1.4393939393939394,-3.1313131313131315,[2]
1.4898989898989896,-3.1313131313131315,[2]
1.5404040404040407,-3.1313131313131315,[2]
1.5909090909090908,-3.1313131313131315,[2]
1.641414141414141,-3.1313131313131315,[2]
1.691919191919192,-3.1313131313131315,[2]
1.7424242424242422,-3.1313131313131315,[2]
1.7929292929292933,-3.1313131313131315,[2]
1.8434343434343434,-3.1313131313131315,[2]
1.8939393939393936,-3.1313131313131315,[2]
1.9444444444444446,-3.1313131313131315,[2]
1.9949494949494948,-3.1313131313131315,[2]
2.045454545454545,-3.1313131313131315,[2]
2.095959595959596,-3.1313131313131315,[2]
2.146464646464646,-3.1313131313131315,[2]
2.1969696969696972,-3.1313131313131315,[2]
2.2474747474747474,-3.1313131313131315,[2]
2.2979797979797976,-3.1313131313131315,[2]
2.3484848484848486,-3.1313131313131315,[2]
2.398989898989899,-3.1313131313131315,[2]
2.44949494949495,-3.1313131313131315,[2]
2.5,-3.1313131313131315,[2]
-2.5,-2.929292929292929,[2]
-2.4494949494949494,-2.929292929292929,[2]
-2.398989898989899,-2.929292929292929,[2]
-2.3484848484848486,-2.929292929292929,[2]
-2.297979797979798,-2.929292929292929,[2]
-2.2474747474747474,-2.929292929292929,[2]
-2.196969696969697,-2.929292929292929,[2]
-2.1464646464646466,-2.929292929292929,[2]
-2.095959595959596,-2.929292929292929,[2]
-2.0454545454545454,-2.929292929292929,[2]
-1.9949494949494948,-2.929292929292929,[2]
-1.9444444444444444,-2.929292929292929,[2]
-1.893939393939394,-2.929292929292929,[2]
-1.8434343434343434,-2.929292929292929,[2]
-1.7929292929292928,-2.929292929292929,[2]
-1.7424242424242424,-2.929292929292929,[2]
-1.691919191919192,-2.929292929292929,[2]
-1.6414141414141414,-2.929292929292929,[2]
-1.5909090909090908,-2.929292929292929,[2]
-1.5404040404040404,-2.929292929292929,[2]
-1.4898989898989898,-2.929292929292929,[2]
-1.4393939393939394,-2.929292929292929,[2]
-1.3888888888888888,-2.929292929292929,[2]
-1.3383838383838385,-2.929292929292929,[2]
-1.2878787878787878,-2.929292929292929,[2]
-1.2373737373737375,-2.929292929292929,[2]
-1.1868686868686869,-2.929292929292929,[1]
-1.1363636363636365,-2.929292929292929,[1]
-1.0858585858585859,-2.929292929292929,[1]
-1.0353535353535355,-2.929292929292929,[1]
-0.9848484848484849,-2.929292929292929,[1]
-0.9343434343434345,-2.929292929292929,[1]
-0.8838383838383839,-2.929292929292929,[1]
-0.8333333333333333,-2.929292929292929,[1]
-0.7828282828282829,-2.929292929292929,[1]
-0.7323232323232323,-2.929292929292929,[1]
-0.6818181818181819,-2.929292929292929,[1]
-0.6313131313131313,-2.929292929292929,[1]
-0.5808080808080809,-2.929292929292929,[1]
-0.5303030303030303,-2.929292929292929,[1]
-0.47979797979797967,-2.929292929292929,[1]
-0.4292929292929295,-2.929292929292929,[1]
-0.3787878787878789,-2.929292929292929,[1]
-0.3282828282828283,-2.929292929292929,[1]
-0.2777777777777777,-2.929292929292929,[1]
-0.22727272727272751,-2.929292929292929,[1]
-0.1767676767676769,-2.929292929292929,[1]
-0.1262626262626263,-2.929292929292929,[1]
-0.07575757575757569,-2.929292929292929,[1]
-0.025252525252525082,-2.929292929292929,[1]
0.025252525252525082,-2.929292929292929,[1]
0.07575757575757569,-2.929292929292929,[1]
0.1262626262626263,-2.929292929292929,[1]
0.1767676767676769,-2.929292929292929,[1]
0.22727272727272707,-2.929292929292929,[1]
0.2777777777777777,-2.929292929292929,[1]
0.3282828282828283,-2.929292929292929,[1]
0.3787878787878789,-2.929292929292929,[1]
0.42929292929292906,-2.929292929292929,[1]
0.47979797979797967,-2.929292929292929,[1]
0.5303030303030303,-2.929292929292929,[1]
0.5808080808080809,-2.929292929292929,[1]
0.631313131313131,-2.929292929292929,[1]
0.6818181818181817,-2.929292929292929,[1]
0.7323232323232323,-2.929292929292929,[1]
0.7828282828282829,-2.929292929292929,[1]
0.8333333333333335,-2.929292929292929,[2]
0.8838383838383836,-2.929292929292929,[2]
0.9343434343434343,-2.929292929292929,[2]
0.9848484848484849,-2.929292929292929,[2]
1.0353535353535355,-2.929292929292929,[2]
1.0858585858585856,-2.929292929292929,[2]
1.1363636363636362,-2.929292929292929,[2]
1.1868686868686869,-2.929292929292929,[2]
1.2373737373737375,-2.929292929292929,[2]
1.2878787878787876,-2.929292929292929,[2]
1.3383838383838382,-2.929292929292929,[2]
1.3888888888888888,-2.929292929292929,[2]
1.4393939393939394,-2.929292929292929,[2]
1.4898989898989896,-2.929292929292929,[2]
1.5404040404040407,-2.929292929292929,[2]
1.5909090909090908,-2.929292929292929,[2]
1.641414141414141,-2.929292929292929,[2]
1.691919191919192,-2.929292929292929,[2]
1.7424242424242422,-2.929292929292929,[2]
1.7929292929292933,-2.929292929292929,[2]
1.8434343434343434,-2.929292929292929,[2]
1.8939393939393936,-2.929292929292929,[2]
1.9444444444444446,-2.929292929292929,[2]
1.9949494949494948,-2.929292929292929,[2]
2.045454545454545,-2.929292929292929,[2]
2.095959595959596,-2.929292929292929,[2]
2.146464646464646,-2.929292929292929,[2]
2.1969696969696972,-2.929292929292929,[2]
2.2474747474747474,-2.929292929292929,[2]
2.2979797979797976,-2.929292929292929,[2]
2.3484848484848486,-2.929292929292929,[2]
2.398989898989899,-2.929292929292929,[2]
2.44949494949495,-2.929292929292929,[2]
2.5,-2.929292929292929,[2]
-2.5,-2.7272727272727275,[2]
-2.4494949494949494,-2.7272727272727275,[2]
-2.398989898989899,-2.7272727272727275,[2]
-2.3484848484848486,-2.7272727272727275,[2]
-2.297979797979798,-2.7272727272727275,[2]
-2.2474747474747474,-2.7272727272727275,[2]
-2.196969696969697,-2.7272727272727275,[2]
-2.1464646464646466,-2.7272727272727275,[2]
-2.095959595959596,-2.7272727272727275,[2]
-2.0454545454545454,-2.7272727272727275,[2]
-1.9949494949494948,-2.7272727272727275,[2]
-1.9444444444444444,-2.7272727272727275,[2]
-1.893939393939394,-2.7272727272727275,[2]
-1.8434343434343434,-2.7272727272727275,[2]
-1.7929292929292928,-2.7272727272727275,[2]
-1.7424242424242424,-2.7272727272727275,[2]
-1.691919191919192,-2.7272727272727275,[2]
-1.6414141414141414,-2.7272727272727275,[2]
-1.5909090909090908,-2.7272727272727275,[2]
-1.5404040404040404,-2.7272727272727275,[2]
-1.4898989898989898,-2.7272727272727275,[2]
-1.4393939393939394,-2.7272727272727275,[2]
-1.3888888888888888,-2.7272727272727275,[2]
-1.3383838383838385,-2.7272727272727275,[2]
-1.2878787878787878,-2.7272727272727275,[2]
-1.2373737373737375,-2.7272727272727275,[2]
-1.1868686868686869,-2.7272727272727275,[2]
-1.1363636363636365,-2.7272727272727275,[2]
-1.0858585858585859,-2.7272727272727275,[1]
-1.0353535353535355,-2.7272727272727275,[1]
-0.9848484848484849,-2.7272727272727275,[1]
-0.9343434343434345,-2.7272727272727275,[1]
-0.8838383838383839,-2.7272727272727275,[1]
-0.8333333333333333,-2.7272727272727275,[1]
-0.7828282828282829,-2.7272727272727275,[1]
-0.7323232323232323,-2.7272727272727275,[1]
-0.6818181818181819,-2.7272727272727275,[1]
-0.6313131313131313,-2.7272727272727275,[1]
-0.5808080808080809,-2.7272727272727275,[1]
-0.5303030303030303,-2.7272727272727275,[1]
-0.47979797979797967,-2.7272727272727275,[1]
-0.4292929292929295,-2.7272727272727275,[1]
-0.3787878787878789,-2.7272727272727275,[1]
-0.3282828282828283,-2.7272727272727275,[1]
-0.2777777777777777,-2.7272727272727275,[1]
-0.22727272727272751,-2.7272727272727275,[1]
-0.1767676767676769,-2.7272727272727275,[1]
-0.1262626262626263,-2.7272727272727275,[1]
-0.07575757575757569,-2.7272727272727275,[1]
-0.025252525252525082,-2.7272727272727275,[1]
0.025252525252525082,-2.7272727272727275,[1]
0.07575757575757569,-2.7272727272727275,[1]
0.1262626262626263,-2.7272727272727275,[1]
0.1767676767676769,-2.7272727272727275,[1]
0.22727272727272707,-2.7272727272727275,[1]
0.2777777777777777,-2.7272727272727275,[1]
0.3282828282828283,-2.7272727272727275,[1]
0.3787878787878789,-2.7272727272727275,[1]
0.42929292929292906,-2.7272727272727275,[1]
0.47979797979797967,-2.7272727272727275,[1]
0.5303030303030303,-2.7272727272727275,[1]
0.5808080808080809,-2.7272727272727275,[1]
0.631313131313131,-2.7272727272727275,[1]
0.6818181818181817,-2.7272727272727275,[1]
0.7323232323232323,-2.7272727272727275,[1]
0.7828282828282829,-2.7272727272727275,[1]
0.8333333333333335,-2.7272727272727275,[2]
0.8838383838383836,-2.7272727272727275,[2]
0.9343434343434343,-2.7272727272727275,[2]
0.9848484848484849,-2.7272727272727275,[2]
1.0353535353535355,-2.7272727272727275,[2]
1.0858585858585856,-2.7272727272727275,[2]
1.1363636363636362,-2.7272727272727275,[2]
1.1868686868686869,-2.7272727272727275,[2]
1.2373737373737375,-2.7272727272727275,[2]
1.2878787878787876,-2.7272727272727275,[2]
1.3383838383838382,-2.7272727272727275,[2]
1.3888888888888888,-2.7272727272727275,[2]
1.4393939393939394,-2.7272727272727275,[2]
1.4898989898989896,-2.7272727272727275,[2]
1.5404040404040407,-2.7272727272727275,[2]
1.5909090909090908,-2.7272727272727275,[2]
1.641414141414141,-2.7272727272727275,[2]
1.691919191919192,-2.7272727272727275,[2]
1.7424242424242422,-2.7272727272727275,[2]
1.7929292929292933,-2.7272727272727275,[2]
1.8434343434343434,-2.7272727272727275,[2]
1.8939393939393936,-2.7272727272727275,[2]
1.9444444444444446,-2.7272727272727275,[2]
1.9949494949494948,-2.7272727272727275,[2]
2.045454545454545,-2.7272727272727275,[2]
2.095959595959596,-2.7272727272727275,[2]
2.146464646464646,-2.7272727272727275,[2]
2.1969696969696972,-2.7272727272727275,[2]
2.2474747474747474,-2.7272727272727275,[2]
2.2979797979797976,-2.7272727272727275,[2]
2.3484848484848486,-2.7272727272727275,[2]
2.398989898989899,-2.7272727272727275,[2]
2.44949494949495,-2.7272727272727275,[2]
2.5,-2.7272727272727275,[2]
-2.5,-2.525252525252525,[2]
-2.4494949494949494,-2.525252525252525,[2]
-2.398989898989899,-2.525252525252525,[2]
-2.3484848484848486,-2.525252525252525,[2]
-2.297979797979798,-2.525252525252525,[2]
-2.2474747474747474,-2.525252525252525,[2]
-2.196969696969697,-2.525252525252525,[2]
-2.1464646464646466,-2.525252525252525,[2]
-2.095959595959596,-2.525252525252525,[2]
-2.0454545454545454,-2.525252525252525,[2]
-1.9949494949494948,-2.525252525252525,[2]
-1.9444444444444444,-2.525252525252525,[2]
-1.893939393939394,-2.525252525252525,[2]
-1.8434343434343434,-2.525252525252525,[2]
-1.7929292929292928,-2.525252525252525,[2]
-1.7424242424242424,-2.525252525252525,[2]
-1.691919191919192,-2.525252525252525,[2]
-1.6414141414141414,-2.525252525252525,[2]
-1.5909090909090908,-2.525252525252525,[2]
-1.5404040404040404,-2.525252525252525,[2]
-1.4898989898989898,-2.525252525252525,[2]
-1.4393939393939394,-2.525252525252525,[2]
-1.3888888888888888,-2.525252525252525,[2]
-1.3383838383838385,-2.525252525252525,[2]
-1.2878787878787878,-2.525252525252525,[2]
-1.2373737373737375,-2.525252525252525,[2]
-1.1868686868686869,-2.525252525252525,[2]
-1.1363636363636365,-2.525252525252525,[2]
-1.0858585858585859,-2.525252525252525,[2]
-1.0353535353535355,-2.525252525252525,[1]
-0.9848484848484849,-2.525252525252525,[1]
-0.9343434343434345,-2.525252525252525,[1]
-0.8838383838383839,-2.525252525252525,[1]
-0.8333333333333333,-2.525252525252525,[1]
-0.7828282828282829,-2.525252525252525,[1]
-0.7323232323232323,-2.525252525252525,[1]
-0.6818181818181819,-2.525252525252525,[1]
-0.6313131313131313,-2.525252525252525,[1]
-0.5808080808080809,-2.525252525252525,[1]
-0.5303030303030303,-2.525252525252525,[1]
-0.47979797979797967,-2.525252525252525,[1]
-0.4292929292929295,-2.525252525252525,[1]
-0.3787878787878789,-2.525252525252525,[1]
-0.3282828282828283,-2.525252525252525,[1]
-0.2777777777777777,-2.525252525252525,[1]
-0.22727272727272751,-2.525252525252525,[1]
-0.1767676767676769,-2.525252525252525,[1]
-0.1262626262626263,-2.525252525252525,[1]
-0.07575757575757569,-2.525252525252525,[1]
-0.025252525252525082,-2.525252525252525,[1]
0.025252525252525082,-2.525252525252525,[1]
0.07575757575757569,-2.525252525252525,[1]
0.1262626262626263,-2.525252525252525,[1]
0.1767676767676769,-2.525252525252525,[1]
0.22727272727272707,-2.525252525252525,[1]
0.2777777777777777,-2.525252525252525,[1]
0.3282828282828283,-2.525252525252525,[1]
0.3787878787878789,-2.525252525252525,[1]
0.42929292929292906,-2.525252525252525,[1]
0.47979797979797967,-2.525252525252525,[1]
0.5303030303030303,-2.525252525252525,[1]
0.5808080808080809,-2.525252525252525,[1]
0.631313131313131,-2.525252525252525,[1]
0.6818181818181817,-2.525252525252525,[1]
0.7323232323232323,-2.525252525252525,[1]
0.7828282828282829,-2.525252525252525,[2]
0.8333333333333335,-2.525252525252525,[2]
0.8838383838383836,-2.525252525252525,[2]
0.9343434343434343,-2.525252525252525,[2]
0.9848484848484849,-2.525252525252525,[2]
1.0353535353535355,-2.525252525252525,[2]
1.0858585858585856,-2.525252525252525,[2]
1.1363636363636362,-2.525252525252525,[2]
1.1868686868686869,-2.525252525252525,[2]
1.2373737373737375,-2.525252525252525,[2]
1.2878787878787876,-2.525252525252525,[2]
1.3383838383838382,-2.525252525252525,[2]
1.3888888888888888,-2.525252525252525,[2]
1.4393939393939394,-2.525252525252525,[2]
1.4898989898989896,-2.525252525252525,[2]
1.5404040404040407,-2.525252525252525,[2]
1.5909090909090908,-2.525252525252525,[2]
1.641414141414141,-2.525252525252525,[2]
1.691919191919192,-2.525252525252525,[2]
1.7424242424242422,-2.525252525252525,[2]
1.7929292929292933,-2.525252525252525,[2]
1.8434343434343434,-2.525252525252525,[2]
1.8939393939393936,-2.525252525252525,[2]
1.9444444444444446,-2.525252525252525,[2]
1.9949494949494948,-2.525252525252525,[2]
2.045454545454545,-2.525252525252525,[2]
2.095959595959596,-2.525252525252525,[2]
2.146464646464646,-2.525252525252525,[2]
2.1969696969696972,-2.525252525252525,[2]
2.2474747474747474,-2.525252525252525,[2]
2.2979797979797976,-2.525252525252525,[2]
2.3484848484848486,-2.525252525252525,[2]
2.398989898989899,-2.525252525252525,[2]
2.44949494949495,-2.525252525252525,[2]
2.5,-2.525252525252525,[2]
-2.5,-2.3232323232323235,[2]
-2.4494949494949494,-2.3232323232323235,[2]
-2.398989898989899,-2.3232323232323235,[2]
-2.3484848484848486,-2.3232323232323235,[2]
-2.297979797979798,-2.3232323232323235,[2]
-2.2474747474747474,-2.3232323232323235,[2]
-2.196969696969697,-2.3232323232323235,[2]
-2.1464646464646466,-2.3232323232323235,[2]
-2.095959595959596,-2.3232323232323235,[2]
-2.0454545454545454,-2.3232323232323235,[2]
-1.9949494949494948,-2.3232323232323235,[2]
-1.9444444444444444,-2.3232323232323235,[2]
-1.893939393939394,-2.3232323232323235,[2]
-1.8434343434343434,-2.3232323232323235,[2]
-1.7929292929292928,-2.3232323232323235,[2]
-1.7424242424242424,-2.3232323232323235,[2]
-1.691919191919192,-2.3232323232323235,[2]
-1.6414141414141414,-2.3232323232323235,[2]
-1.5909090909090908,-2.3232323232323235,[2]
-1.5404040404040404,-2.3232323232323235,[2]
-1.4898989898989898,-2.3232323232323235,[2]
-1.4393939393939394,-2.3232323232323235,[2]
-1.3888888888888888,-2.3232323232323235,[2]
-1.3383838383838385,-2.3232323232323235,[2]
